Temperatura,TDS,Turbidez,PH,Clase,,Condición,Clase
25.81,318.99,391.5,10.7,1,,,
25.81,320.64,391.2,10.7,1,,,
25.75,321.2,390.3,10.7,1,,,
25.75,321.22,402.6,10.7,1,,,
25.81,321.31,391.35,10.7,1,,,
25.81,321.31,391.2,10.7,1,,,
25.81,321.34,391.2,10.7,1,,,
25.75,321.44,376.05,10.71,1,,,
25.75,321.09,389.85,10.71,1,,,
25.81,321.31,391.35,10.72,1,,,
25.81,319.18,391.5,10.71,1,,,
25.75,317.92,391.35,10.71,1,,,
25.75,318.37,383.85,10.71,1,,,
25.75,318.35,386.4,10.71,1,,,
25.81,318.32,391.2,10.71,1,,,
25.81,318.33,391.2,10.71,1,,,
25.75,318.3,391.95,10.71,1,,,
25.81,318.31,397.05,10.71,1,,,
25.81,318.26,391.5,10.71,1,,,
25.81,318.25,392.25,10.71,1,,,
25.81,319.97,392.1,10.7,1,,,
25.75,320.82,391.8,10.7,1,,,
25.81,320.89,391.2,10.7,1,,,
25.81,320.92,387.6,10.7,1,,,
25.81,320.89,395.4,10.7,1,,,
25.75,320.86,391.2,10.7,1,,,
25.81,320.87,391.65,10.7,1,,,
25.81,320.92,391.8,10.7,1,,,
25.81,320.88,391.2,10.7,1,,,
25.81,321.21,391.95,10.7,1,,,
25.75,321.21,392.1,10.7,1,,,
25.81,319.9,391.35,10.7,1,,,
25.75,320.58,391.2,10.7,1,,,
25.81,320.59,380.55,10.7,1,,,
25.81,320.51,391.35,10.7,1,,,
25.81,320.46,391.35,10.71,1,,,
25.81,320.45,392.25,10.71,1,,,
25.81,320.45,391.2,10.71,1,,,
25.81,321.29,391.5,10.71,1,,,
25.81,319.68,391.5,10.71,1,,,
25.81,320.62,391.8,10.71,1,,,
25.81,320.81,391.95,10.71,1,,,
25.81,320.91,394.05,10.71,1,,,
25.81,321.03,380.1,10.71,1,,,
25.81,320.99,404.85,10.72,1,,,
25.81,320.98,391.05,10.71,1,,,
25.81,321,391.65,10.71,1,,,
25.81,320.98,391.65,10.71,1,,,
25.75,321.07,391.2,10.69,1,,,
25.81,321,391.2,10.69,1,,,
25.81,321.02,391.2,10.69,1,,,
25.81,321.06,392.55,10.69,1,,,
25.75,321.03,379.95,10.69,1,,,
25.81,320.99,390.9,10.69,1,,,
25.75,321.01,391.5,10.69,1,,,
25.75,321,386.1,10.69,1,,,
25.81,321.83,391.65,10.7,1,,,
25.81,321.43,391.35,10.7,1,,,
25.75,321.59,391.95,10.7,1,,,
25.75,321.47,391.35,10.69,1,,,
25.75,321.49,391.05,10.7,1,,,
25.75,321.67,391.35,10.7,1,,,
25.75,321.02,391.2,10.7,1,,,
25.75,321.03,391.95,10.7,1,,,
25.75,321.13,391.35,10.7,1,,,
25.81,321.53,391.2,10.7,1,,,
25.75,321.21,388.05,10.7,1,,,
25.81,321.14,391.5,10.7,1,,,
25.81,320.62,391.8,10.7,1,,,
25.75,321.99,383.85,10.7,1,,,
25.81,322.35,392.1,10.7,1,,,
25.81,322.3,391.35,10.7,1,,,
25.75,322.21,391.65,10.7,1,,,
25.81,322.05,391.2,10.7,1,,,
25.81,322.12,392.1,10.7,1,,,
25.75,322.41,390.6,10.7,1,,,
25.81,322.28,391.2,10.69,1,,,
25.81,322.15,390.75,10.69,1,,,
25.81,322.06,391.5,10.69,1,,,
25.81,322.09,391.2,10.69,1,,,
25.75,322.1,391.5,10.69,1,,,
25.81,322.08,408.45,10.69,1,,,
25.81,322.16,393.75,10.69,1,,,
25.81,322.06,392.1,10.69,1,,,
25.81,322.99,391.2,10.69,1,,,
25.81,322.95,391.65,10.69,1,,,
25.81,321.91,391.2,10.7,1,,,
25.81,322.21,391.5,10.7,1,,,
25.81,322.03,391.2,10.7,1,,,
25.75,321.03,391.65,10.7,1,,,
25.81,321,393.9,10.7,1,,,
25.75,320.86,391.2,10.7,1,,,
25.81,320.82,391.35,10.7,1,,,
25.81,320.78,391.5,10.7,1,,,
25.81,320.77,391.8,10.69,1,,,
25.81,320.43,392.25,10.69,1,,,
25.81,321.53,391.2,10.69,1,,,
25.75,321.65,391.35,10.7,1,,,
25.75,320.82,391.35,10.7,1,,,
25.75,322.21,389.85,10.7,1,,,
25.81,321.97,391.5,10.7,1,,,
25.81,321.96,378.9,10.7,1,,,
25.75,321.95,398.25,10.69,1,,,
25.75,322.02,391.5,10.69,1,,,
25.75,321.97,391.8,10.7,1,,,
25.75,321.67,393.45,10.7,1,,,
25.81,321.8,391.2,10.69,1,,,
25.81,321.97,391.2,10.7,1,,,
25.81,322.04,391.8,10.7,1,,,
25.81,322.06,391.35,10.7,1,,,
25.81,322.06,392.1,10.7,1,,,
25.81,322.01,391.95,10.7,1,,,
25.81,321.95,391.2,10.7,1,,,
25.81,322.09,391.95,10.7,1,,,
25.75,321.16,391.65,10.71,1,,,
25.75,321.42,391.2,10.71,1,,,
25.75,321.62,392.25,10.71,1,,,
25.75,321.68,390.9,10.71,1,,,
25.75,321.74,391.35,10.71,1,,,
25.75,322.86,392.25,10.71,1,,,
25.75,322.87,390.9,10.71,1,,,
25.75,323,391.2,10.71,1,,,
25.75,322.99,407.7,10.71,1,,,
25.75,323.04,395.1,10.71,1,,,
25.75,323.04,392.1,10.71,1,,,
25.81,322.93,391.35,10.71,1,,,
25.75,321.79,391.65,10.71,1,,,
25.75,322.04,391.2,10.71,1,,,
25.75,322.85,391.8,10.71,1,,,
25.75,321.49,391.35,10.71,1,,,
25.81,321.49,391.2,10.7,1,,,
25.75,321.44,387.15,10.7,1,,,
25.81,321.46,400.8,10.7,1,,,
25.75,321.4,391.2,10.7,1,,,
25.75,321.4,391.65,10.7,1,,,
25.75,321.35,391.95,10.7,1,,,
25.75,321.34,391.8,10.7,1,,,
25.75,321.35,391.2,10.7,1,,,
25.75,321.33,395.4,10.7,1,,,
25.81,321.29,391.2,10.7,1,,,
25.75,321.39,391.2,10.7,1,,,
25.81,321.42,398.4,10.7,1,,,
25.81,321.34,391.35,10.71,1,,,
25.81,321.31,392.1,10.7,1,,,
25.81,321.34,392.7,10.7,1,,,
25.81,321.12,392.4,10.7,1,,,
25.75,321.11,391.35,10.71,1,,,
25.81,322.06,391.05,10.7,1,,,
25.75,321.51,391.2,10.7,1,,,
25.75,322.03,391.2,10.7,1,,,
25.75,321.99,402.6,10.7,1,,,
25.81,322,392.55,10.7,1,,,
25.75,322.06,392.1,10.7,1,,,
25.81,322.02,391.2,10.69,1,,,
25.81,322,391.05,10.7,1,,,
25.81,322.08,391.8,10.7,1,,,
25.81,322.41,391.2,10.7,1,,,
25.81,321.68,391.5,10.7,1,,,
25.81,321.7,391.5,10.7,1,,,
25.75,321.61,393.9,10.7,1,,,
25.75,321.63,397.2,10.7,1,,,
25.75,321.73,386.4,10.69,1,,,
25.75,321.9,391.8,10.69,1,,,
25.75,321.9,391.65,10.69,1,,,
25.81,322.04,392.1,10.69,1,,,
25.75,322.05,391.5,10.69,1,,,
25.75,321.79,391.2,10.69,1,,,
25.81,321.76,391.2,10.69,1,,,
25.75,321.68,391.35,10.69,1,,,
25.81,321.67,395.4,10.69,1,,,
25.75,321.56,386.7,10.69,1,,,
25.75,321.5,391.65,10.69,1,,,
25.75,321.59,391.2,10.7,1,,,
25.81,321.59,391.2,10.71,1,,,
25.75,321.49,391.2,10.71,1,,,
25.75,321.5,391.65,10.71,1,,,
25.75,320.52,392.4,10.71,1,,,
25.75,319.58,391.2,10.71,1,,,
25.75,320.1,389.25,10.71,1,,,
25.75,319.55,392.1,10.71,1,,,
25.81,319.57,398.7,10.7,1,,,
25.75,319.56,391.65,10.7,1,,,
25.75,319.42,391.2,10.7,1,,,
25.75,319.37,392.4,10.71,1,,,
25.75,319.33,391.8,10.7,1,,,
25.75,319.38,391.95,10.7,1,,,
25.75,318.92,406.65,10.69,1,,,
25.81,319.63,391.5,10.69,1,,,
25.75,319.65,391.95,10.69,1,,,
25.81,319.74,391.95,10.69,1,,,
25.75,319.76,393.3,10.69,1,,,
25.81,319.71,391.5,10.69,1,,,
25.81,319.5,392.1,10.69,1,,,
25.75,319.12,391.95,10.7,1,,,
25.75,319.03,391.5,10.69,1,,,
25.75,319.1,391.35,10.69,1,,,
25.81,319.34,379.8,10.69,1,,,
25.81,319.41,391.2,10.69,1,,,
25.75,319.51,391.95,10.69,1,,,
25.81,319.47,391.2,10.69,1,,,
25.81,319.51,391.35,10.69,1,,,
25.81,319.16,391.5,10.69,1,,,
25.81,319.47,391.2,10.7,1,,,
25.81,319.41,391.2,10.7,1,,,
25.81,319.41,392.1,10.7,1,,,
25.75,319.41,391.35,10.71,1,,,
25.81,320.36,391.5,10.71,1,,,
25.75,320.32,391.2,10.71,1,,,
25.81,320.21,391.35,10.71,1,,,
25.81,320.21,391.5,10.71,1,,,
25.81,320.23,390.45,10.71,1,,,
25.81,320.06,392.25,10.71,1,,,
25.81,320.15,391.2,10.7,1,,,
25.81,320.23,392.25,10.69,1,,,
25.75,320.21,391.35,10.69,1,,,
25.81,320.15,391.95,10.69,1,,,
25.81,320.58,392.1,10.69,1,,,
25.81,320.32,391.8,10.69,1,,,
25.81,320.3,391.35,10.69,1,,,
25.81,320.28,391.65,10.69,1,,,
25.75,320.28,411.15,10.69,1,,,
25.81,320.23,391.35,10.69,1,,,
25.81,320.23,391.2,10.69,1,,,
25.81,320.65,390.3,10.69,1,,,
25.81,320.59,391.5,10.69,1,,,
25.81,320.59,391.35,10.69,1,,,
25.81,320.6,391.95,10.69,1,,,
25.81,320.54,391.2,10.69,1,,,
25.75,320.55,385.95,10.69,1,,,
25.75,320.66,393.6,10.69,1,,,
25.81,320.66,391.2,10.69,1,,,
25.81,320.98,391.8,10.7,1,,,
25.81,320.67,391.2,10.7,1,,,
25.81,321.5,391.65,10.7,1,,,
25.81,321.6,387.9,10.7,1,,,
25.81,321.57,388.8,10.7,1,,,
25.81,321.54,391.2,10.7,1,,,
25.75,321.63,391.2,10.7,1,,,
25.75,321.7,391.35,10.7,1,,,
25.81,321.69,391.2,10.7,1,,,
25.81,320.93,391.65,10.71,1,,,
25.75,321.13,391.65,10.71,1,,,
25.75,320.98,391.5,10.71,1,,,
25.75,321.09,392.25,10.7,1,,,
25.81,319.53,391.5,10.7,1,,,
25.75,319.58,391.5,10.7,1,,,
25.75,319.61,391.65,10.7,1,,,
25.81,319.89,385.65,10.7,1,,,
25.81,319.92,392.55,10.7,1,,,
25.81,321.37,391.35,10.7,1,,,
25.81,321.31,391.2,10.7,1,,,
25.81,321.36,391.2,10.71,1,,,
25.81,321.36,391.35,10.71,1,,,
25.81,321.37,392.1,10.71,1,,,
25.81,321.37,392.85,10.71,1,,,
25.75,321.38,391.2,10.71,1,,,
25.75,321.36,391.2,10.71,1,,,
25.81,321.38,375.15,10.71,1,,,
25.75,321.35,400.95,10.71,1,,,
25.81,321.3,391.2,10.71,1,,,
25.75,321.27,391.2,10.71,1,,,
25.75,320.95,391.5,10.71,1,,,
25.81,320.9,391.2,10.72,1,,,
25.81,320.04,391.65,10.72,1,,,
25.81,319.99,391.35,10.72,1,,,
25.81,320.01,391.2,10.71,1,,,
25.81,320.04,396.15,10.71,1,,,
25.81,319.87,391.2,10.72,1,,,
25.81,320.12,386.7,10.71,1,,,
25.81,320.13,392.1,10.71,1,,,
25.75,320.94,378.3,10.71,1,,,
25.75,320.9,391.65,10.71,1,,,
25.81,321.06,390.45,10.71,1,,,
25.81,320.92,391.65,10.7,1,,,
25.81,322.49,390.75,10.7,1,,,
25.81,322.37,391.2,10.7,1,,,
25.81,322.39,382.35,10.7,1,,,
25.75,322.14,390.15,10.7,1,,,
25.81,321.94,392.7,10.7,1,,,
25.75,320.25,391.8,10.69,1,,,
25.75,320.28,392.25,10.68,1,,,
25.81,320.29,391.35,10.68,1,,,
25.81,319.07,391.05,10.68,1,,,
25.75,318.98,391.65,10.69,1,,,
25.75,318.99,391.05,10.68,1,,,
25.81,318.95,391.2,10.68,1,,,
25.81,319.01,389.4,10.68,1,,,
25.75,319,381.45,10.68,1,,,
25.81,320.2,391.2,10.68,1,,,
25.75,320.2,391.2,10.67,1,,,
25.75,319.52,391.5,10.67,1,,,
25.81,319.9,391.8,10.68,1,,,
25.81,319.92,391.2,10.67,1,,,
25.81,319.99,400.65,10.67,1,,,
25.81,319.98,391.5,10.67,1,,,
25.81,320.04,391.05,10.67,1,,,
25.81,319.93,391.2,10.68,1,,,
25.81,320.08,391.2,10.67,1,,,
25.81,319.76,391.5,10.67,1,,,
25.81,319.78,391.8,10.68,1,,,
25.81,319.76,392.55,10.67,1,,,
25.81,319.78,396,10.67,1,,,
25.81,319.81,381.3,10.67,1,,,
25.81,319.79,391.2,10.67,1,,,
25.87,319.85,391.2,10.67,1,,,
25.81,319.96,390.9,10.67,1,,,
25.81,320.79,391.35,10.68,1,,,
25.81,320.73,390.75,10.68,1,,,
25.81,320.9,392.1,10.68,1,,,
25.81,321.14,392.1,10.68,1,,,
25.81,321.13,391.95,10.68,1,,,
25.81,321.12,391.2,10.68,1,,,
25.81,322.34,391.5,10.69,1,,,
25.81,322.45,391.8,10.69,1,,,
25.81,322.5,401.25,10.69,1,,,
25.75,322.87,382.5,10.7,1,,,
25.81,322.84,391.2,10.7,1,,,
25.81,322.75,391.2,10.7,1,,,
25.81,321.52,391.2,10.7,1,,,
25.81,321.47,391.2,10.7,1,,,
25.81,322.17,391.8,10.7,1,,,
25.81,322.22,375.45,10.7,1,,,
25.81,322.16,391.35,10.7,1,,,
25.81,322.1,390.9,10.7,1,,,
25.81,322.12,385.65,10.7,1,,,
25.81,321.76,392.85,10.7,1,,,
25.81,321.78,391.2,10.71,1,,,
25.81,321.76,391.8,10.71,1,,,
25.81,321.9,391.2,10.72,1,,,
25.81,321.92,391.2,10.72,1,,,
25.81,321.89,393.6,10.73,1,,,
25.81,321.83,393.75,10.72,1,,,
25.81,321.76,390.9,10.73,1,,,
25.81,321.76,391.2,10.73,1,,,
25.81,321.77,391.2,10.73,1,,,
25.81,320.66,391.2,10.73,1,,,
25.81,319.88,391.2,10.73,1,,,
25.81,319.91,391.35,10.73,1,,,
25.81,319.89,391.95,10.73,1,,,
25.81,319.93,404.85,10.73,1,,,
25.81,320.01,389.25,10.73,1,,,
25.81,319.68,390.3,10.73,1,,,
25.81,319.64,391.35,10.73,1,,,
25.81,319.69,392.55,10.73,1,,,
25.81,319.66,391.2,10.72,1,,,
25.87,319.34,391.2,10.73,1,,,
25.81,319.35,391.65,10.72,1,,,
25.81,319.48,390.75,10.71,1,,,
25.81,319.56,391.35,10.73,1,,,
25.81,319.61,389.85,10.72,1,,,
25.81,319.61,390.45,10.73,1,,,
25.81,319.5,391.95,10.72,1,,,
25.81,319.65,391.65,10.72,1,,,
25.81,319.73,392.1,10.72,1,,,
25.81,319.52,391.2,10.72,1,,,
25.81,319.81,391.35,10.71,1,,,
25.81,319.92,391.2,10.71,1,,,
25.81,319.86,391.2,10.71,1,,,
25.75,319.85,391.5,10.71,1,,,
25.81,319.85,398.85,10.71,1,,,
25.81,319.86,382.8,10.71,1,,,
25.81,319.92,372.45,10.71,1,,,
25.81,319.99,396.45,10.71,1,,,
25.81,320.04,391.35,10.71,1,,,
25.81,319.97,392.25,10.71,1,,,
25.81,320.99,391.2,10.71,1,,,
25.81,320.97,391.5,10.72,1,,,
25.81,321.13,391.35,10.72,1,,,
25.81,321.16,393.6,10.71,1,,,
25.81,321.06,391.95,10.7,1,,,
25.75,321.34,390.9,10.7,1,,,
25.81,321.65,397.2,10.7,1,,,
25.81,321.7,392.1,10.71,1,,,
25.81,321.64,391.5,10.71,1,,,
25.81,321.58,390.9,10.7,1,,,
25.81,321.51,391.2,10.71,1,,,
25.81,321.48,391.8,10.71,1,,,
25.81,321.49,391.2,10.7,1,,,
25.81,321.41,391.95,10.7,1,,,
25.81,321.33,389.4,10.7,1,,,
25.81,321.27,388.95,10.7,1,,,
25.81,321.31,391.5,10.71,1,,,
25.81,321.25,391.2,10.71,1,,,
25.81,321.19,391.2,10.72,1,,,
25.81,321.4,391.65,10.72,1,,,
25.81,321.42,391.35,10.72,1,,,
25.81,321.41,391.05,10.72,1,,,
25.81,321.47,391.2,10.72,1,,,
25.75,321.44,378.3,10.71,1,,,
25.81,321.36,391.2,10.71,1,,,
25.81,321.35,391.2,10.71,1,,,
25.81,321.43,391.65,10.71,1,,,
25.81,321.39,391.5,10.71,1,,,
25.81,321.26,391.2,10.71,1,,,
25.81,321.26,391.35,10.72,1,,,
25.81,320.61,392.1,10.72,1,,,
25.81,320.56,400.8,10.71,1,,,
25.81,320.38,383.85,10.71,1,,,
25.81,320.37,391.2,10.72,1,,,
25.75,320.43,391.35,10.72,1,,,
25.81,320.09,391.2,10.72,1,,,
25.81,320.05,391.2,10.72,1,,,
25.81,320.04,391.5,10.72,1,,,
25.81,320.02,391.35,10.72,1,,,
25.81,319.42,391.2,10.71,1,,,
25.81,318.77,391.65,10.72,1,,,
25.81,318.8,389.85,10.71,1,,,
25.81,318.68,391.65,10.71,1,,,
25.81,318.73,391.35,10.7,1,,,
25.81,318.79,391.5,10.7,1,,,
25.81,318.76,391.2,10.7,1,,,
25.81,318.78,391.2,10.7,1,,,
25.81,318.77,391.95,10.69,1,,,
25.81,318.81,392.1,10.69,1,,,
25.75,318.92,391.05,10.69,1,,,
25.81,319.16,391.35,10.69,1,,,
25.81,319.47,389.7,10.69,1,,,
25.81,319.38,391.95,10.69,1,,,
25.81,319.36,391.2,10.69,1,,,
25.81,319.39,391.65,10.69,1,,,
25.81,319.32,391.65,10.69,1,,,
25.81,319.24,391.35,10.69,1,,,
25.81,319.68,392.1,10.69,1,,,
25.81,320.17,391.65,10.69,1,,,
25.81,321.59,391.35,10.69,1,,,
25.81,320.61,391.5,10.69,1,,,
25.81,320.63,391.2,10.7,1,,,
25.81,319.79,391.05,10.69,1,,,
25.81,319.78,391.65,10.69,1,,,
25.81,319.74,391.5,10.69,1,,,
25.81,319.72,390.9,10.69,1,,,
25.81,319.76,391.35,10.69,1,,,
25.87,319.37,392.1,10.7,1,,,
25.81,319.36,391.5,10.69,1,,,
25.81,320.01,391.5,10.69,1,,,
25.81,320.68,391.2,10.7,1,,,
25.81,320.62,391.2,10.7,1,,,
25.81,320.69,383.7,10.7,1,,,
25.81,320.69,391.65,10.69,1,,,
25.75,320.7,391.2,10.69,1,,,
25.81,320.8,391.5,10.7,1,,,
25.81,320.76,400.05,10.7,1,,,
25.81,320.74,391.2,10.7,1,,,
25.81,321.52,391.2,10.7,1,,,
25.81,321.45,391.95,10.7,1,,,
25.81,321.22,391.95,10.7,1,,,
25.81,320.88,391.65,10.7,1,,,
25.81,320.88,408.75,10.7,1,,,
25.81,320.95,391.2,10.7,1,,,
25.81,321.01,395.25,10.7,1,,,
25.81,321.06,391.2,10.7,1,,,
25.81,320.97,391.2,10.7,1,,,
25.81,320.53,391.2,10.7,1,,,
25.81,320.07,391.65,10.7,1,,,
25.81,318.66,390.45,10.7,1,,,
25.81,321.52,388.2,10.7,1,,,
25.81,321.5,391.35,10.71,1,,,
25.81,322.34,390.9,10.71,1,,,
25.81,322.25,391.95,10.71,1,,,
25.81,322.27,410.4,10.71,1,,,
25.81,322.31,398.7,10.71,1,,,
25.81,322.34,391.2,10.7,1,,,
25.81,322.74,391.2,10.71,1,,,
25.81,322.76,392.25,10.7,1,,,
25.81,322.61,391.65,10.7,1,,,
25.81,322.61,391.05,10.7,1,,,
25.81,322.69,400.8,10.69,1,,,
25.81,322.66,392.4,10.7,1,,,
25.81,322.69,392.25,10.7,1,,,
25.81,322.73,391.2,10.7,1,,,
25.81,322.67,392.1,10.7,1,,,
25.81,322.66,392.25,10.7,1,,,
25.81,322.65,391.5,10.69,1,,,
25.81,322.51,391.35,10.69,1,,,
25.81,323.19,391.65,10.69,1,,,
25.81,323.24,391.65,10.69,1,,,
25.81,323.28,391.05,10.69,1,,,
25.81,323.3,391.2,10.69,1,,,
25.81,323.28,390.9,10.69,1,,,
25.81,323.91,391.5,10.69,1,,,
25.81,323.25,393.15,10.69,1,,,
25.81,323.24,391.5,10.68,1,,,
25.81,323.22,392.25,10.68,1,,,
25.81,323.28,394.8,10.68,1,,,
25.75,323.33,391.65,10.68,1,,,
25.81,322.16,391.2,10.67,1,,,
25.81,322.16,391.8,10.67,1,,,
25.75,322.17,407.25,10.67,1,,,
25.81,322.31,391.2,10.67,1,,,
25.81,322.34,391.2,10.67,1,,,
25.81,322.34,390.9,10.67,1,,,
25.81,322.27,391.2,10.68,1,,,
25.81,322.24,380.25,10.68,1,,,
25.81,322.14,391.65,10.68,1,,,
25.81,322.24,392.85,10.68,1,,,
25.81,322.22,391.2,10.68,1,,,
25.81,322.17,391.05,10.68,1,,,
25.81,322.25,391.2,10.68,1,,,
25.81,321.63,391.8,10.67,1,,,
25.81,321.55,391.2,10.67,1,,,
25.81,321.57,391.65,10.67,1,,,
25.81,320.48,377.1,10.68,1,,,
25.75,319.89,391.2,10.67,1,,,
25.81,320.09,391.2,10.68,1,,,
25.75,319.28,391.05,10.68,1,,,
25.81,319.26,403.95,10.68,1,,,
25.81,319.25,391.8,10.68,1,,,
25.81,319.27,391.2,10.68,1,,,
25.81,320.37,391.2,10.68,1,,,
25.75,319.71,391.5,10.68,1,,,
25.81,320.42,391.95,10.68,1,,,
25.81,320.5,391.35,10.68,1,,,
25.81,320.59,390.75,10.68,1,,,
25.81,320.58,391.2,10.68,1,,,
25.81,320.55,398.1,10.68,1,,,
25.81,320.79,391.95,10.67,1,,,
25.81,320.85,391.2,10.67,1,,,
25.75,320.84,373.35,10.68,1,,,
25.81,319.76,391.5,10.67,1,,,
25.81,319.73,391.05,10.68,1,,,
25.81,319.65,391.35,10.67,1,,,
25.81,319.71,391.2,10.68,1,,,
25.75,319.72,391.35,10.68,1,,,
25.81,319.86,391.2,10.68,1,,,
25.75,319.84,391.2,10.68,1,,,
25.81,319.88,388.8,10.68,1,,,
25.81,319.94,391.5,10.68,1,,,
25.81,319.89,391.2,10.69,1,,,
25.81,320.41,391.5,10.69,1,,,
25.81,320.46,391.95,10.68,1,,,
25.81,320.46,392.55,10.69,1,,,
25.81,321.27,391.65,10.69,1,,,
25.81,321.9,391.2,10.69,1,,,
25.81,321.11,391.5,10.69,1,,,
25.81,321.21,391.35,10.68,1,,,
25.81,321.22,406.95,10.69,1,,,
25.81,319.96,391.35,10.68,1,,,
25.81,319.96,392.25,10.69,1,,,
25.75,318.78,391.8,10.68,1,,,
25.81,318.8,392.85,10.69,1,,,
25.81,318.01,392.1,10.69,1,,,
25.75,318.71,391.2,10.69,1,,,
25.81,318.65,413.25,10.69,1,,,
25.75,318.64,391.2,10.69,1,,,
25.81,318.67,391.2,10.69,1,,,
25.75,318.43,391.2,10.69,1,,,
25.81,318.4,372.3,10.69,1,,,
25.81,317.64,391.95,10.69,1,,,
25.81,318.69,391.5,10.69,1,,,
25.81,319.23,391.2,10.69,1,,,
25.81,319.34,391.35,10.7,1,,,
25.81,319.32,392.1,10.69,1,,,
25.81,319.3,391.8,10.69,1,,,
25.81,319.23,390.9,10.7,1,,,
25.81,319.34,392.1,10.7,1,,,
25.81,319.28,388.8,10.7,1,,,
25.81,319.25,391.65,10.7,1,,,
25.81,318.51,391.2,10.7,1,,,
25.81,318.94,391.35,10.7,1,,,
25.81,319.01,391.95,10.7,1,,,
25.81,317.81,391.8,10.71,1,,,
25.81,318.12,389.7,10.71,1,,,
25.81,318.03,392.25,10.71,1,,,
25.87,318.14,391.2,10.71,1,,,
25.81,318.12,391.95,10.72,1,,,
25.81,318.12,391.95,10.71,1,,,
25.81,319.45,392.25,10.71,1,,,
25.75,319.48,390.6,10.71,1,,,
25.81,319.53,391.2,10.71,1,,,
25.81,320.46,391.2,10.71,1,,,
25.81,321.16,392.25,10.71,1,,,
25.81,320.44,391.35,10.71,1,,,
25.81,320.44,391.2,10.71,1,,,
25.81,320.48,383.55,10.71,1,,,
25.81,320.33,391.2,10.72,1,,,
25.75,320.23,391.35,10.72,1,,,
25.81,320.62,392.1,10.72,1,,,
25.81,321.32,391.5,10.72,1,,,
25.81,321.65,392.1,10.72,1,,,
25.81,320.21,390.75,10.72,1,,,
25.81,320.21,391.65,10.72,1,,,
25.81,320.15,391.95,10.72,1,,,
25.81,320.17,381.45,10.72,1,,,
25.81,320.19,391.95,10.72,1,,,
25.75,320.04,402.6,10.71,1,,,
25.75,320.1,391.2,10.72,1,,,
25.81,320.09,391.35,10.72,1,,,
25.81,320.81,391.8,10.71,1,,,
25.81,320.38,391.05,10.71,1,,,
25.75,320.29,391.2,10.72,1,,,
25.81,321.84,391.2,10.7,1,,,
25.75,321.78,391.65,10.7,1,,,
25.75,321.85,395.1,10.69,1,,,
25.81,321.27,386.25,10.69,1,,,
25.75,320.7,391.2,10.69,1,,,
25.81,321.59,390.9,10.69,1,,,
25.75,321.49,392.1,10.69,1,,,
25.81,321.47,391.35,10.69,1,,,
25.81,321.47,391.35,10.69,1,,,
25.81,320.51,391.65,10.69,1,,,
25.81,320.62,392.1,10.68,1,,,
25.81,320.63,391.2,10.68,1,,,
25.81,320.69,391.2,10.69,1,,,
25.81,320.71,391.65,10.69,1,,,
25.81,320.81,391.65,10.69,1,,,
25.81,320.91,391.5,10.69,1,,,
25.81,320.42,391.95,10.69,1,,,
25.81,320.43,391.95,10.69,1,,,
25.81,320.12,391.2,10.69,1,,,
25.81,321.05,402.3,10.69,1,,,
25.81,320.9,391.35,10.69,1,,,
25.81,320.94,396,10.69,1,,,
25.75,320.48,382.35,10.69,1,,,
25.81,320.49,391.65,10.69,1,,,
25.75,320.48,393.45,10.68,1,,,
25.81,320.49,391.2,10.69,1,,,
25.81,320.49,391.05,10.69,1,,,
25.75,320.5,376.95,10.69,1,,,
25.81,320.55,391.2,10.68,1,,,
25.75,319.18,391.2,10.69,1,,,
25.81,318.86,391.2,10.69,1,,,
25.81,318.87,391.2,10.69,1,,,
25.81,318.85,391.2,10.69,1,,,
25.81,319.27,390.6,10.69,1,,,
25.81,319.6,391.2,10.69,1,,,
25.81,318.27,391.65,10.69,1,,,
25.81,317.86,391.2,10.69,1,,,
25.81,317.83,391.05,10.69,1,,,
25.81,317.85,390.75,10.69,1,,,
25.75,318.34,391.5,10.69,1,,,
25.81,318.33,398.55,10.69,1,,,
25.81,318.34,390.9,10.69,1,,,
25.81,318.32,391.2,10.69,1,,,
25.81,318.29,391.2,10.69,1,,,
25.81,317.63,391.5,10.7,1,,,
25.81,317.6,391.35,10.7,1,,,
25.81,317.62,407.1,10.7,1,,,
25.81,317.63,391.2,10.7,1,,,
25.81,317.62,401.85,10.7,1,,,
25.81,317.57,391.2,10.7,1,,,
25.81,317.64,391.65,10.71,1,,,
25.81,317.63,391.35,10.7,1,,,
25.81,318.11,392.1,10.7,1,,,
25.81,318.3,390.9,10.69,1,,,
25.81,319.59,391.2,10.69,1,,,
25.81,319.55,390.75,10.68,1,,,
25.81,319.38,391.2,10.68,1,,,
25.81,319.38,391.5,10.69,1,,,
25.81,319.4,391.2,10.69,1,,,
25.81,320.56,391.2,10.69,1,,,
25.81,320.55,391.2,10.69,1,,,
25.81,320.65,391.95,10.69,1,,,
25.81,320.66,391.35,10.69,1,,,
25.81,320.69,391.05,10.68,1,,,
25.81,320.91,391.65,10.68,1,,,
25.81,321.34,391.5,10.68,1,,,
25.81,321.64,391.5,10.68,1,,,
25.81,322.21,382.2,10.68,1,,,
25.81,322.2,391.2,10.68,1,,,
25.81,321.73,391.95,10.68,1,,,
25.81,321.7,399.3,10.68,1,,,
25.81,321.69,392.1,10.69,1,,,
25.81,321.65,391.35,10.68,1,,,
25.81,321.64,391.2,10.68,1,,,
25.81,322.51,391.2,10.68,1,,,
25.81,322.53,391.95,10.68,1,,,
